,x,y,Z,DeltaPressure
420,-5052.5,7545.400000000371,-2421.0,-539.23
421,-5052.5,7545.400000000371,-2421.0,-34.460000000000036
422,-5052.5,7545.400000000371,-2421.0,-6.630000000000107
423,-5052.5,7545.400000000371,-2421.0,-140.0
424,-5052.5,7545.400000000371,-2421.0,-105.53999999999996
425,-5052.5,7545.400000000371,-2421.0,-133.3699999999999
426,-3511.640000000014,6975.900000000373,-2420.03,-737.3699999999994
427,-3511.640000000014,6975.900000000373,-2420.03,-860.2199999999992
428,-3511.640000000014,6975.900000000373,-2420.03,-122.84999999999992
429,-3511.640000000014,6975.900000000373,-2420.03,-123.78999999999996
430,-3511.640000000014,6975.900000000373,-2420.03,-260.27999999999975
431,-3511.640000000014,6975.900000000373,-2420.03,-10.61999999999989
432,-3511.640000000014,6975.900000000373,-2420.03,-36.02999999999975
433,-3511.640000000014,6975.900000000373,-2420.03,-63.8800000000001
434,-3511.640000000014,6975.900000000373,-2420.03,-136.48999999999978
435,-3511.640000000014,6975.900000000373,-2420.03,-25.40999999999985
436,-3511.640000000014,6975.900000000373,-2420.03,-53.26000000000022
437,-3511.640000000014,6975.900000000373,-2420.03,-27.850000000000364
438,-5254.859999999986,4816.759999999777,-2458.21,-1012.0
439,-5254.859999999986,4816.759999999777,-2458.21,-1814.82
440,-5254.859999999986,4816.759999999777,-2458.21,-802.8200000000003
441,-5254.859999999986,4816.759999999777,-2458.21,-182.8400000000001
442,-5254.859999999986,4816.759999999777,-2458.21,-385.5
443,-5254.859999999986,4816.759999999777,-2458.21,-546.9899999999999
444,-5254.859999999986,4816.759999999777,-2458.21,-638.75
445,-5254.859999999986,4816.759999999777,-2458.21,-710.69
446,-5254.859999999986,4816.759999999777,-2458.21,-202.65999999999985
447,-5254.859999999986,4816.759999999777,-2458.21,-364.1499999999997
448,-5254.859999999986,4816.759999999777,-2458.21,-455.90999999999985
449,-5254.859999999986,4816.759999999777,-2458.21,-527.8499999999998
450,-5254.859999999986,4816.759999999777,-2458.21,-161.48999999999978
451,-5254.859999999986,4816.759999999777,-2458.21,-253.25
452,-5254.859999999986,4816.759999999777,-2458.21,-325.19000000000005
453,-5254.859999999986,4816.759999999777,-2458.21,-91.7600000000002
454,-5254.859999999986,4816.759999999777,-2458.21,-163.70000000000027
455,-5254.859999999986,4816.759999999777,-2458.21,-71.94000000000005
456,-4004.200000000012,10488.860000000335,-2558.99,-1008.5
457,-4004.200000000012,10488.860000000335,-2558.99,-2557.2499999999995
458,-4004.200000000012,10488.860000000335,-2558.99,-1548.7499999999993
459,-4004.200000000012,10488.860000000335,-2558.99,-930.36
460,-4004.200000000012,10488.860000000335,-2558.99,-1445.34
461,-4004.200000000012,10488.860000000335,-2558.99,-1580.12
462,-4004.200000000012,10488.860000000335,-2558.99,-1311.84
463,-4004.200000000012,10488.860000000335,-2558.99,-1809.89
464,-4004.200000000012,10488.860000000335,-2558.99,-514.98
465,-4004.200000000012,10488.860000000335,-2558.99,-649.7599999999998
466,-4004.200000000012,10488.860000000335,-2558.99,-381.48
467,-4004.200000000012,10488.860000000335,-2558.99,-879.5299999999997
468,-4004.200000000012,10488.860000000335,-2558.99,-134.77999999999977
469,-4004.200000000012,10488.860000000335,-2558.99,-364.54999999999967
470,-4004.200000000012,10488.860000000335,-2558.99,-229.77
471,-4004.200000000012,10488.860000000335,-2558.99,-498.04999999999967
472,-4909.010000000009,4671.330000000074,-2453.6,-974.2600000000003
473,-4909.010000000009,4671.330000000074,-2453.6,-2274.79
474,-4909.010000000009,4671.330000000074,-2453.6,-1300.5299999999995
475,-4909.010000000009,4671.330000000074,-2453.6,-334.5599999999995
476,-4909.010000000009,4671.330000000074,-2453.6,-812.4699999999992
477,-4909.010000000009,4671.330000000074,-2453.6,-993.5799999999997
478,-4909.010000000009,4671.330000000074,-2453.6,-1061.9799999999998
479,-4909.010000000009,4671.330000000074,-2453.6,-1130.9299999999996
480,-4909.010000000009,4671.330000000074,-2453.6,-477.90999999999985
481,-4909.010000000009,4671.330000000074,-2453.6,-659.02
482,-4909.010000000009,4671.330000000074,-2453.6,-727.4200000000003
483,-4909.010000000009,4671.330000000074,-2453.6,-796.3700000000003
484,-4909.010000000009,4671.330000000074,-2453.6,-181.11000000000013
485,-4909.010000000009,4671.330000000074,-2453.6,-249.51000000000028
486,-4909.010000000009,4671.330000000074,-2453.6,-318.4600000000005
487,-4909.010000000009,4671.330000000074,-2453.6,-68.40000000000009
488,-4909.010000000009,4671.330000000074,-2453.6,-137.35000000000036
489,-4909.010000000009,4671.330000000074,-2453.6,-68.95000000000027
490,-4617.939999999944,6378.530000000263,-2413.83,-1255.5500000000004
491,-4617.939999999944,6378.530000000263,-2413.83,-1893.6600000000005
492,-4617.939999999944,6378.530000000263,-2413.83,-638.1100000000001
493,-4617.939999999944,6378.530000000263,-2413.83,-97.28999999999996
494,-4617.939999999944,6378.530000000263,-2413.83,-350.50999999999976
495,-4617.939999999944,6378.530000000263,-2413.83,-363.9699999999999
496,-4617.939999999944,6378.530000000263,-2413.83,-467.0899999999997
497,-4617.939999999944,6378.530000000263,-2413.83,-253.2199999999998
498,-4617.939999999944,6378.530000000263,-2413.83,-266.67999999999984
499,-4617.939999999944,6378.530000000263,-2413.83,-369.79999999999967
500,-4617.939999999944,6378.530000000263,-2413.83,-13.460000000000036
501,-4617.939999999944,6378.530000000263,-2413.83,-116.57999999999993
502,-4617.939999999944,6378.530000000263,-2413.83,-103.11999999999986
503,-4617.939999999944,6378.530000000263,-2413.83,-748.2399999999997
504,-3935.7600000000093,10478.570000000298,-2547.26,-970.58
505,-3935.7600000000093,10478.570000000298,-2547.26,-2554.74
506,-3935.7600000000093,10478.570000000298,-2547.26,-1584.16
507,-3935.7600000000093,10478.570000000298,-2547.26,-1708.4599999999994
508,-3935.7600000000093,10478.570000000298,-2547.26,-1607.9799999999993
509,-3935.7600000000093,10478.570000000298,-2547.26,-1637.3099999999995
510,-3935.7600000000093,10478.570000000298,-2547.26,-1263.6499999999996
511,-3935.7600000000093,10478.570000000298,-2547.26,-2071.28
512,-3935.7600000000093,10478.570000000298,-2547.26,-362.82000000000016
513,-3935.7600000000093,10478.570000000298,-2547.26,-29.329999999999927
514,-3935.7600000000093,10478.570000000298,-2547.26,-463.3000000000001
515,-3935.7600000000093,10478.570000000298,-2547.26,-433.97000000000025
516,-3935.7600000000093,10478.570000000298,-2547.26,-807.6300000000001
517,-4224.859999999986,9041.129999999888,-2479.35,-836.9300000000003
518,-4224.859999999986,9041.129999999888,-2479.35,-1550.0
519,-4224.859999999986,9041.129999999888,-2479.35,-713.0699999999997
520,-4224.859999999986,9041.129999999888,-2479.35,-184.05000000000013
521,-4224.859999999986,9041.129999999888,-2479.35,-470.8299999999999
522,-4224.859999999986,9041.129999999888,-2479.35,-602.5300000000002
523,-4224.859999999986,9041.129999999888,-2479.35,-643.6800000000002
524,-4224.859999999986,9041.129999999888,-2479.35,-692.23
525,-4224.859999999986,9041.129999999888,-2479.35,-286.77999999999975
526,-4224.859999999986,9041.129999999888,-2479.35,-418.48
527,-4224.859999999986,9041.129999999888,-2479.35,-459.63000000000017
528,-4224.859999999986,9041.129999999888,-2479.35,-508.17999999999984
529,-4224.859999999986,9041.129999999888,-2479.35,-131.70000000000027
530,-4224.859999999986,9041.129999999888,-2479.35,-172.85000000000042
531,-4224.859999999986,9041.129999999888,-2479.35,-221.40000000000006
532,-4224.859999999986,9041.129999999888,-2479.35,-41.1500000000001
533,-4224.859999999986,9041.129999999888,-2479.35,-89.69999999999979
534,-4224.859999999986,9041.129999999888,-2479.35,-48.54999999999972
535,-1714.7700000000186,10252.820000000298,-2530.0,-622.3900000000002
536,-1714.7700000000186,10252.820000000298,-2530.0,-1508.4900000000007
537,-1714.7700000000186,10252.820000000298,-2530.0,-886.1000000000003
538,-1714.7700000000186,10252.820000000298,-2530.0,-512.2299999999996
539,-1714.7700000000186,10252.820000000298,-2530.0,-963.9299999999994
540,-1714.7700000000186,10252.820000000298,-2530.0,-672.0499999999993
541,-1714.7700000000186,10252.820000000298,-2530.0,-714.7999999999993
542,-1714.7700000000186,10252.820000000298,-2530.0,-793.0499999999993
543,-1714.7700000000186,10252.820000000298,-2530.0,-451.6999999999999
544,-1714.7700000000186,10252.820000000298,-2530.0,-159.8199999999997
545,-1714.7700000000186,10252.820000000298,-2530.0,-202.5699999999997
546,-1714.7700000000186,10252.820000000298,-2530.0,-280.8199999999997
547,-1714.7700000000186,10252.820000000298,-2530.0,-42.75
548,-1714.7700000000186,10252.820000000298,-2530.0,-121.0
549,-1714.7700000000186,10252.820000000298,-2530.0,-78.25
550,-2767.75,12603.639999999663,-2680.06,-409.3199999999997
551,-2767.75,12603.639999999663,-2680.06,-1129.96
552,-2767.75,12603.639999999663,-2680.06,-720.6400000000003
553,-2767.75,12603.639999999663,-2680.06,-73.01000000000022
554,-2767.75,12603.639999999663,-2680.06,-367.4799999999996
555,-2767.75,12603.639999999663,-2680.06,-632.4899999999998
556,-2767.75,12603.639999999663,-2680.06,-671.1000000000004
557,-2767.75,12603.639999999663,-2680.06,-875.96
558,-2767.75,12603.639999999663,-2680.06,-294.4699999999993
559,-2767.75,12603.639999999663,-2680.06,-559.4799999999996
560,-2767.75,12603.639999999663,-2680.06,-598.0900000000001
561,-2767.75,12603.639999999663,-2680.06,-802.9499999999997
562,-2767.75,12603.639999999663,-2680.06,-265.0100000000002
563,-2767.75,12603.639999999663,-2680.06,-303.6200000000008
564,-2767.75,12603.639999999663,-2680.06,-508.48000000000053
565,-2767.75,12603.639999999663,-2680.06,-38.610000000000575
566,-2767.75,12603.639999999663,-2680.06,-243.47000000000025
567,-2767.75,12603.639999999663,-2680.06,-204.8599999999997
568,-5476.900000000023,6635.8300000000745,-2433.9,-731.8499999999997
569,-5476.900000000023,6635.8300000000745,-2433.9,-1751.4199999999994
570,-5476.900000000023,6635.8300000000745,-2433.9,-1019.5699999999997
571,-5476.900000000023,6635.8300000000745,-2433.9,-421.3600000000001
572,-5476.900000000023,6635.8300000000745,-2433.9,-22.11999999999989
573,-5476.900000000023,6635.8300000000745,-2433.9,-364.20000000000033
574,-5476.900000000023,6635.8300000000745,-2433.9,-140.26000000000022
575,-5476.900000000023,6635.8300000000745,-2433.9,-198.58
576,-5476.900000000023,6635.8300000000745,-2433.9,-540.6600000000003
577,-5476.900000000023,6635.8300000000745,-2433.9,-58.31999999999972
578,-5476.900000000023,6635.8300000000745,-2433.9,-400.40000000000015
579,-5476.900000000023,6635.8300000000745,-2433.9,-342.0800000000004
580,-2607.780000000028,9924.830000000076,-2513.71,-2549.63
581,-2607.780000000028,9924.830000000076,-2513.71,-1177.5299999999995
582,-2607.780000000028,9924.830000000076,-2513.71,-1153.3500000000004
583,-2607.780000000028,9924.830000000076,-2513.71,-1080.7200000000003
584,-2607.780000000028,9924.830000000076,-2513.71,-1133.6800000000005
585,-2607.780000000028,9924.830000000076,-2513.71,-1256.7700000000004
586,-2607.780000000028,9924.830000000076,-2513.71,-103.42000000000007
587,-2607.780000000028,9924.830000000076,-2513.71,-52.960000000000036
588,-2607.780000000028,9924.830000000076,-2513.71,-176.05000000000018
589,-2607.780000000028,9924.830000000076,-2513.71,-123.09000000000015
590,-5560.660000000033,8451.080000000075,-2511.58,-932.62
591,-5560.660000000033,8451.080000000075,-2511.58,-173.2299999999996
592,-5560.660000000033,8451.080000000075,-2511.58,-665.5999999999998
593,-5560.660000000033,8451.080000000075,-2511.58,-722.4500000000003
594,-5560.660000000033,8451.080000000075,-2511.58,-745.2500000000005
595,-5560.660000000033,8451.080000000075,-2511.58,-6.829999999999927
596,-5560.660000000033,8451.080000000075,-2511.58,-791.1799999999997
597,-5560.660000000033,8451.080000000075,-2511.58,-784.3499999999997
598,-4424.310000000056,4141.129999999887,-2511.32,-1214.8199999999995
599,-4424.310000000056,4141.129999999887,-2511.32,-3237.92
600,-4424.310000000056,4141.129999999887,-2511.32,-2023.1
601,-4424.310000000056,4141.129999999887,-2511.32,-73.23000000000002
602,-4424.310000000056,4141.129999999887,-2511.32,-816.5
603,-4424.310000000056,4141.129999999887,-2511.32,-927.16
604,-4424.310000000056,4141.129999999887,-2511.32,-780.3200000000003
605,-4424.310000000056,4141.129999999887,-2511.32,-833.2200000000003
606,-4424.310000000056,4141.129999999887,-2511.32,-743.27
607,-4424.310000000056,4141.129999999887,-2511.32,-853.9299999999997
608,-4424.310000000056,4141.129999999887,-2511.32,-707.0900000000001
609,-4424.310000000056,4141.129999999887,-2511.32,-759.9900000000004
610,-4424.310000000056,4141.129999999887,-2511.32,-110.65999999999985
611,-4424.310000000056,4141.129999999887,-2511.32,-16.720000000000255
612,-4424.310000000056,4141.129999999887,-2511.32,-52.900000000000105
613,-5597.329999999958,5448.160000000149,-2454.97,-315.7100000000001
614,-5597.329999999958,5448.160000000149,-2454.97,-2100.2200000000007
615,-5597.329999999958,5448.160000000149,-2454.97,-1784.5100000000002
616,-5597.329999999958,5448.160000000149,-2454.97,-77.86999999999989
617,-5597.329999999958,5448.160000000149,-2454.97,-1530.5100000000002
618,-5597.329999999958,5448.160000000149,-2454.97,-1560.71
619,-5597.329999999958,5448.160000000149,-2454.97,-2445.6800000000007
620,-5597.329999999958,5448.160000000149,-2454.97,-1452.6400000000006
621,-5597.329999999958,5448.160000000149,-2454.97,-1482.84
622,-5597.329999999958,5448.160000000149,-2454.97,-2367.8100000000004
623,-5597.329999999958,5448.160000000149,-2454.97,-1536.3900000000006
624,-5597.329999999958,5448.160000000149,-2454.97,-1566.59
625,-5597.329999999958,5448.160000000149,-2454.97,-2451.5600000000004
626,-5597.329999999958,5448.160000000149,-2454.97,-30.19999999999981
627,-5597.329999999958,5448.160000000149,-2454.97,-915.1699999999997
628,-5597.329999999958,5448.160000000149,-2454.97,-884.97
629,-4375.880000000005,8552.549999999814,-2444.65,-506.3100000000004
630,-4375.880000000005,8552.549999999814,-2444.65,-1914.5600000000006
631,-4375.880000000005,8552.549999999814,-2444.65,-1408.25
632,-4375.880000000005,8552.549999999814,-2444.65,-673.0500000000002
633,-4375.880000000005,8552.549999999814,-2444.65,-1098.09
634,-4375.880000000005,8552.549999999814,-2444.65,-1166.08
635,-4375.880000000005,8552.549999999814,-2444.65,-1084.4300000000003
636,-4375.880000000005,8552.549999999814,-2444.65,-1012.87
637,-4375.880000000005,8552.549999999814,-2444.65,-425.04
638,-4375.880000000005,8552.549999999814,-2444.65,-493.02999999999975
639,-4375.880000000005,8552.549999999814,-2444.65,-411.38000000000017
640,-4375.880000000005,8552.549999999814,-2444.65,-339.8199999999997
641,-4375.880000000005,8552.549999999814,-2444.65,-67.98999999999978
642,-6150.589999999967,7514.400000000371,-2513.64,-767.5
643,-6150.589999999967,7514.400000000371,-2513.64,-793.3399999999992
644,-6150.589999999967,7514.400000000371,-2513.64,-25.839999999999236
645,-6150.589999999967,7514.400000000371,-2513.64,-54.0300000000002
646,-6150.589999999967,7514.400000000371,-2513.64,-108.53999999999996
647,-6150.589999999967,7514.400000000371,-2513.64,-13.650000000000093
648,-6150.589999999967,7514.400000000371,-2513.64,-233.69000000000003
649,-6150.589999999967,7514.400000000371,-2513.64,-54.50999999999976
650,-6150.589999999967,7514.400000000371,-2513.64,-179.65999999999985
651,-6150.589999999967,7514.400000000371,-2513.64,-125.15000000000008
652,-6150.589999999967,7514.400000000371,-2513.64,-220.04
653,-6150.589999999967,7514.400000000371,-2513.64,-276.66999999999956
654,-6579.859999999987,4391.240000000224,-2501.57,-3146.36
655,-6579.859999999987,4391.240000000224,-2501.57,-2815.32
656,-6579.859999999987,4391.240000000224,-2501.57,-60.60000000000037
657,-6579.859999999987,4391.240000000224,-2501.57,-73.3000000000002
658,-6579.859999999987,4391.240000000224,-2501.57,-12.699999999999818
659,-6579.859999999987,4391.240000000224,-2501.57,-153.26999999999995
660,-6579.859999999987,4391.240000000224,-2501.57,-229.7800000000002
661,-841.2299999999814,9876.679999999702,-2575.67,-678.4700000000003
662,-841.2299999999814,9876.679999999702,-2575.67,-1087.67
663,-841.2299999999814,9876.679999999702,-2575.67,-409.1999999999999
664,-841.2299999999814,9876.679999999702,-2575.67,-54.25
665,-841.2299999999814,9876.679999999702,-2575.67,-159.52999999999975
666,-841.2299999999814,9876.679999999702,-2575.67,-312.57999999999987
667,-841.2299999999814,9876.679999999702,-2575.67,-367.0599999999995
668,-841.2299999999814,9876.679999999702,-2575.67,-435.2299999999996
669,-841.2299999999814,9876.679999999702,-2575.67,-105.27999999999977
670,-841.2299999999814,9876.679999999702,-2575.67,-258.3299999999999
671,-841.2299999999814,9876.679999999702,-2575.67,-312.8099999999995
672,-841.2299999999814,9876.679999999702,-2575.67,-380.9799999999996
673,-841.2299999999814,9876.679999999702,-2575.67,-153.05000000000018
674,-841.2299999999814,9876.679999999702,-2575.67,-207.52999999999975
675,-841.2299999999814,9876.679999999702,-2575.67,-275.6999999999998
676,-841.2299999999814,9876.679999999702,-2575.67,-54.47999999999956
677,-841.2299999999814,9876.679999999702,-2575.67,-122.64999999999964
678,-841.2299999999814,9876.679999999702,-2575.67,-68.17000000000007
679,-6303.719999999972,8113.3300000000745,-2558.96,-426.5999999999999
680,-6303.719999999972,8113.3300000000745,-2558.96,-275.80999999999995
681,-6303.719999999972,8113.3300000000745,-2558.96,-68.37999999999964
682,-6303.719999999972,8113.3300000000745,-2558.96,-2.0099999999997635
683,-6303.719999999972,8113.3300000000745,-2558.96,-54.92999999999985
684,-6303.719999999972,8113.3300000000745,-2558.96,-38.67000000000007
685,-6303.719999999972,8113.3300000000745,-2558.96,-318.75
686,-6303.719999999972,8113.3300000000745,-2558.96,-280.0799999999999
687,-1806.1900000000023,7305.040000000035,-2536.04,-1014.87
688,-1806.1900000000023,7305.040000000035,-2536.04,-1680.54
689,-1806.1900000000023,7305.040000000035,-2536.04,-665.6700000000002
690,-1806.1900000000023,7305.040000000035,-2536.04,-735.1199999999999
691,-1806.1900000000023,7305.040000000035,-2536.04,-1147.33
692,-1806.1900000000023,7305.040000000035,-2536.04,-793.7399999999997
693,-1806.1900000000023,7305.040000000035,-2536.04,-1275.25
694,-1806.1900000000023,7305.040000000035,-2536.04,-835.0300000000008
695,-1806.1900000000023,7305.040000000035,-2536.04,-1247.2400000000007
696,-1806.1900000000023,7305.040000000035,-2536.04,-893.6500000000003
697,-1806.1900000000023,7305.040000000035,-2536.04,-1375.1600000000005
698,-1806.1900000000023,7305.040000000035,-2536.04,-412.21
699,-1806.1900000000023,7305.040000000035,-2536.04,-58.6199999999999
700,-1806.1900000000023,7305.040000000035,-2536.04,-540.1300000000001
701,-1806.1900000000023,7305.040000000035,-2536.04,-127.92000000000007
702,-1806.1900000000023,7305.040000000035,-2536.04,-481.51000000000016
703,-2646.729999999981,8929.679999999702,-2479.77,-641.6800000000002
704,-2646.729999999981,8929.679999999702,-2479.77,-505.23999999999984
705,-2646.729999999981,8929.679999999702,-2479.77,-32.76000000000022
706,-2646.729999999981,8929.679999999702,-2479.77,-48.28999999999997
707,-2646.729999999981,8929.679999999702,-2479.77,-59.44999999999982
708,-3639.469999999972,6902.339999999851,-2402.67,-799.54
709,-3639.469999999972,6902.339999999851,-2402.67,-1432.02
710,-3639.469999999972,6902.339999999851,-2402.67,-632.48
711,-3639.469999999972,6902.339999999851,-2402.67,-131.38999999999987
712,-3639.469999999972,6902.339999999851,-2402.67,-256.64999999999964
713,-3639.469999999972,6902.339999999851,-2402.67,-483.7199999999999
714,-3639.469999999972,6902.339999999851,-2402.67,-449.46
715,-3639.469999999972,6902.339999999851,-2402.67,-581.1199999999999
716,-3639.469999999972,6902.339999999851,-2402.67,-125.25999999999979
717,-3639.469999999972,6902.339999999851,-2402.67,-352.32999999999987
718,-3639.469999999972,6902.339999999851,-2402.67,-318.07000000000016
719,-3639.469999999972,6902.339999999851,-2402.67,-449.73
720,-3639.469999999972,6902.339999999851,-2402.67,-227.07000000000016
721,-3639.469999999972,6902.339999999851,-2402.67,-192.81000000000043
722,-3639.469999999972,6902.339999999851,-2402.67,-324.47000000000025
723,-3639.469999999972,6902.339999999851,-2402.67,-97.40000000000008
724,-3639.469999999972,6902.339999999851,-2402.67,-131.65999999999985
725,-6974.130000000005,3414.4000000003725,-2526.93,-977.92
726,-6974.130000000005,3414.4000000003725,-2526.93,-2675.99
727,-6974.130000000005,3414.4000000003725,-2526.93,-1698.0699999999995
728,-6974.130000000005,3414.4000000003725,-2526.93,-610.7600000000002
729,-6974.130000000005,3414.4000000003725,-2526.93,-1221.5500000000004
730,-6974.130000000005,3414.4000000003725,-2526.93,-1478.3700000000006
731,-6974.130000000005,3414.4000000003725,-2526.93,-1589.4700000000007
732,-6974.130000000005,3414.4000000003725,-2526.93,-1694.8900000000006
733,-6974.130000000005,3414.4000000003725,-2526.93,-610.79
734,-6974.130000000005,3414.4000000003725,-2526.93,-867.6100000000001
735,-6974.130000000005,3414.4000000003725,-2526.93,-978.71
736,-6974.130000000005,3414.4000000003725,-2526.93,-1084.13
737,-6974.130000000005,3414.4000000003725,-2526.93,-256.82000000000016
738,-6974.130000000005,3414.4000000003725,-2526.93,-367.9200000000001
739,-6974.130000000005,3414.4000000003725,-2526.93,-473.34000000000015
740,-6974.130000000005,3414.4000000003725,-2526.93,-111.09999999999992
741,-6974.130000000005,3414.4000000003725,-2526.93,-216.52
742,-6974.130000000005,3414.4000000003725,-2526.93,-105.42000000000007
743,-3184.109999999986,11050.490000000225,-2539.98,-608.4299999999997
744,-3184.109999999986,11050.490000000225,-2539.98,-1434.77
745,-3184.109999999986,11050.490000000225,-2539.98,-826.3400000000001
746,-3184.109999999986,11050.490000000225,-2539.98,-314.6299999999996
747,-3184.109999999986,11050.490000000225,-2539.98,-737.46
748,-3184.109999999986,11050.490000000225,-2539.98,-907.7599999999996
749,-3184.109999999986,11050.490000000225,-2539.98,-914.0
750,-3184.109999999986,11050.490000000225,-2539.98,-911.71
751,-3184.109999999986,11050.490000000225,-2539.98,-422.8300000000004
752,-3184.109999999986,11050.490000000225,-2539.98,-593.1300000000001
753,-3184.109999999986,11050.490000000225,-2539.98,-599.3700000000002
754,-3184.109999999986,11050.490000000225,-2539.98,-597.0800000000004
755,-3184.109999999986,11050.490000000225,-2539.98,-170.29999999999973
756,-3184.109999999986,11050.490000000225,-2539.98,-176.53999999999996
757,-3184.109999999986,11050.490000000225,-2539.98,-174.25
758,-3184.109999999986,11050.490000000225,-2539.98,-6.2400000000002365
759,-3184.109999999986,11050.490000000225,-2539.98,-3.950000000000273
760,-3884.960000000021,7944.429999999702,-2404.0,-1051.5500000000004
761,-3884.960000000021,7944.429999999702,-2404.0,-101.65999999999985
762,-4213.25,7207.519999999553,-2409.07,-1157.0700000000004
763,-4213.25,7207.519999999553,-2409.07,-644.8800000000001
764,-4213.25,7207.519999999553,-2409.07,-85.89000000000033
765,-4213.25,7207.519999999553,-2409.07,-0.6499999999996362
766,-4409.780000000028,7281.9900000002235,-2407.07,-1139.0700000000004
767,-4409.780000000028,7281.9900000002235,-2407.07,-458.71
768,-4409.780000000028,7281.9900000002235,-2407.07,-93.32000000000015
769,-4409.780000000028,7281.9900000002235,-2407.07,-58.91000000000032
770,-2820.789999999979,6896.8499999996275,-2467.1,-611.8299999999998
771,-2820.789999999979,6896.8499999996275,-2467.1,-699.2999999999993
772,-2820.789999999979,6896.8499999996275,-2467.1,-87.46999999999935
773,-2820.789999999979,6896.8499999996275,-2467.1,-43.650000000000546
774,-2820.789999999979,6896.8499999996275,-2467.1,-39.80000000000018
775,-2820.789999999979,6896.8499999996275,-2467.1,-40.490000000000684
776,-2820.789999999979,6896.8499999996275,-2467.1,-50.940000000000495
777,-2820.789999999979,6896.8499999996275,-2467.1,-56.86000000000058
778,-2820.789999999979,6896.8499999996275,-2467.1,-7.2899999999999645
779,-2820.789999999979,6896.8499999996275,-2467.1,-13.210000000000036
780,-2820.789999999979,6896.8499999996275,-2467.1,-0.6900000000005093
781,-2820.789999999979,6896.8499999996275,-2467.1,-11.14000000000033
782,-2820.789999999979,6896.8499999996275,-2467.1,-17.0600000000004
783,-2820.789999999979,6896.8499999996275,-2467.1,-10.449999999999818
784,-2820.789999999979,6896.8499999996275,-2467.1,-16.36999999999989
785,-2820.789999999979,6896.8499999996275,-2467.1,-5.920000000000073
786,-2959.0999999999767,7672.9900000002235,-2443.4,-52.78999999999997
787,-3793.9299999999935,9343.540000000035,-2490.85,-1179.38
788,-3793.9299999999935,9343.540000000035,-2490.85,-1970.57
789,-3793.9299999999935,9343.540000000035,-2490.85,-791.1899999999997
790,-3793.9299999999935,9343.540000000035,-2490.85,-127.80999999999949
791,-3793.9299999999935,9343.540000000035,-2490.85,-449.1499999999997
792,-3793.9299999999935,9343.540000000035,-2490.85,-645.6399999999999
793,-3793.9299999999935,9343.540000000035,-2490.85,-723.1799999999997
794,-3793.9299999999935,9343.540000000035,-2490.85,-783.7999999999997
795,-3793.9299999999935,9343.540000000035,-2490.85,-321.3400000000001
796,-3793.9299999999935,9343.540000000035,-2490.85,-517.8300000000004
797,-3793.9299999999935,9343.540000000035,-2490.85,-595.3700000000002
798,-3793.9299999999935,9343.540000000035,-2490.85,-655.9900000000002
799,-3793.9299999999935,9343.540000000035,-2490.85,-196.49000000000026
800,-3793.9299999999935,9343.540000000035,-2490.85,-274.0300000000002
801,-3793.9299999999935,9343.540000000035,-2490.85,-334.6500000000001
802,-3793.9299999999935,9343.540000000035,-2490.85,-77.53999999999995
803,-3793.9299999999935,9343.540000000035,-2490.85,-138.15999999999985
804,-3793.9299999999935,9343.540000000035,-2490.85,-60.6199999999999
805,-3919.219999999972,6027.879999999886,-2418.13,-1251.14
806,-3919.219999999972,6027.879999999886,-2418.13,-1173.4699999999998
807,-3919.219999999972,6027.879999999886,-2418.13,-160.23000000000005
808,-3919.219999999972,6027.879999999886,-2418.13,-185.2800000000002
809,-3919.219999999972,6027.879999999886,-2418.13,-25.050000000000185
810,-4484.75,8211.990000000225,-2429.65,-354.17999999999984
811,-4484.75,8211.990000000225,-2429.65,-2667.13
812,-4484.75,8211.990000000225,-2429.65,-2312.95
813,-4484.75,8211.990000000225,-2429.65,-964.4699999999997
814,-4484.75,8211.990000000225,-2429.65,-1630.0
815,-4484.75,8211.990000000225,-2429.65,-1756.67
816,-4484.75,8211.990000000225,-2429.65,-1483.16
817,-4484.75,8211.990000000225,-2429.65,-1260.34
818,-4484.75,8211.990000000225,-2429.65,-665.5300000000002
819,-4484.75,8211.990000000225,-2429.65,-792.2000000000003
820,-4484.75,8211.990000000225,-2429.65,-518.6900000000003
821,-4484.75,8211.990000000225,-2429.65,-295.8700000000001
822,-4484.75,8211.990000000225,-2429.65,-126.67000000000007
823,-5510.040000000035,7807.349999999627,-2490.43,-1012.67
824,-5510.040000000035,7807.349999999627,-2490.43,-1629.9100000000005
825,-5510.040000000035,7807.349999999627,-2490.43,-617.2400000000002
826,-5510.040000000035,7807.349999999627,-2490.43,-179.76000000000022
827,-5510.040000000035,7807.349999999627,-2490.43,-488.47000000000025
828,-5510.040000000035,7807.349999999627,-2490.43,-562.5900000000001
829,-5510.040000000035,7807.349999999627,-2490.43,-552.2000000000003
830,-5510.040000000035,7807.349999999627,-2490.43,-608.69
831,-5510.040000000035,7807.349999999627,-2490.43,-308.7100000000001
832,-5510.040000000035,7807.349999999627,-2490.43,-382.8299999999999
833,-5510.040000000035,7807.349999999627,-2490.43,-372.44000000000005
834,-5510.040000000035,7807.349999999627,-2490.43,-428.92999999999984
835,-5510.040000000035,7807.349999999627,-2490.43,-74.11999999999989
836,-5510.040000000035,7807.349999999627,-2490.43,-63.73000000000002
837,-5510.040000000035,7807.349999999627,-2490.43,-120.21999999999979
838,-5510.040000000035,7807.349999999627,-2490.43,-46.099999999999895
